src,dst
47608,48839
47608,49820
47608,54335
47608,58351
47608,63565
47608,65149
47608,65668
47608,68926
47608,73275
47608,73503
47608,73525
47608,75114
47608,75553
47608,79490
47608,81926
47608,82169
47608,83167
47608,84402
47608,89977
47608,90205
47608,91564
47613,56455
47613,59898
47613,62851
47613,85297
47615,56862
47615,57824
47615,58042
47615,61639
47615,63573
47615,67473
47615,67808
47617,49612
47617,54995
47617,58042
47617,67473
47629,52719
47629,55190
47638,52205
47638,61459
47640,53582
47640,98719
47645,91473
47647,97211
47648,76511
47648,77624
47648,82637
47648,83724
47648,85779
47648,94663
47648,95920
47649,47973
47649,49266
47649,49504
47649,49559
47649,50503
47649,52233
47649,52677
47649,53495
47649,53801
47649,54554
47649,54671
47649,56652
47649,58733
47649,58963
47649,59092
47649,62634
47649,62767
47649,62919
47649,63885
47649,63970
47649,65077
47649,65873
47649,66756
47649,66958
47649,67123
47649,68278
47649,69750
47649,70525
47649,70673
47649,73948
47649,74102
47649,75785
47649,77272
47649,77309
47649,79456
47649,80621
47649,82029
47649,84285
47649,85106
47649,85270
47649,85413
47649,86184
47649,86190
47649,86328
47649,88003
47649,88068
47649,88646
47649,89360
47649,89472
47649,89728
47649,89974
47649,90041
47649,90569
47649,90639
47649,91669
47649,92012
47649,93413
47649,94746
47649,97940
47649,98126
47649,98360
47649,98418
47650,50659
47650,51305
47650,56552
47650,61389
47650,80025
47650,95839
47651,47711
47651,92750
47652,80417
47653,68057
47654,49722
47660,55756
47660,96867
47661,77103
47661,79075
47661,90522
47664,63732
47666,81152
47667,56331
47669,47874
47670,47868
47671,50421
47673,56604
47676,60361
47676,99336
47677,51178
47682,53147
47682,54779
47682,77411
47682,85308
47683,53048
47683,55920
47683,56281
47683,60120
47685,61825
47685,73336
47685,95213
47689,64983
47690,62001
47693,62428
47693,82168
47695,48261
47695,50918
47695,51009
47695,51340
47695,52233
47695,53768
47695,54057
47695,55493
47695,55707
47695,58753
47695,59753
47695,60718
47695,62600
47695,63636
47695,64185
47695,65278
47695,65932
47695,66349
47695,68279
47695,68317
47695,68955
47695,74938
47695,75349
47695,76041
47695,76336
47695,77513
47695,78309
47695,78713
47695,78798
47695,81600
47695,82289
47695,82482
47695,86286
47695,91361
47695,92101
47697,83296
47698,48657
47698,49448
47698,54933
47698,56593
47698,58122
47698,88046
47698,88197
47698,88403
47698,89780
47698,95299
47698,97428
47698,97841
47698,98849
47699,66189
47699,83122
47700,50088
47700,50333
47700,56317
47700,57649
47700,68455
47700,78798
47700,83935
47700,84042
47700,86654
47700,96558
47706,53884
47706,61303
47707,83238
47709,48465
47709,58973
47710,62471
47711,54268
47711,56484
47711,92750
47712,62120
47712,69957
47712,70834
47712,74011
47712,80893
47712,81285
47712,81649
47712,93304
47717,51108
47717,54214
47717,54565
47717,60307
47717,64924
47717,66618
47717,67828
47717,68120
47717,68525
47717,75963
47717,79258
47717,79620
47717,82242
47717,85248
47717,89235
47717,93096
47717,94148
47717,94866
47717,95013
47717,95076
47717,96003
47717,96337
47717,96373
47717,98341
47725,53620
47725,83019
47726,49494
47726,61121
47726,62202
47726,71792
47726,73860
47726,75890
47726,78066
47726,81197
47726,81770
47726,96076
47726,97435
47726,97604
47726,98518
47727,66439
47727,76109
47727,81148
47727,81848
47727,84617
47741,50486
47743,54562
47743,72039
47746,56056
47747,59547
47753,52299
47753,84931
47753,85627
47756,49102
47756,49513
47756,49743
47756,49751
47756,50463
47756,51818
47756,58788
47756,58980
47756,60117
47756,62875
47756,66609
47756,68881
47756,68885
47756,73475
47756,76277
47756,76316
47756,78696
47756,79592
47756,84636
47756,87637
47756,95055
47756,98122
47759,96165
47763,49842
47763,52113
47766,51965
47766,86179
47767,54328
47767,55140
47775,48189
47780,85102
47781,48391
47783,74231
47783,78833
47787,49655
47787,61015
47787,86829
47787,96477
47790,49998
47790,51646
47790,61185
47795,82275
47798,49921
47798,59076
47798,62141
47798,87740
47798,90773
47798,90992
47798,91763
47798,91816
47798,93148
47798,97490
47799,50255
47799,51163
47799,57878
47799,67297
47800,55142
47800,61653
47805,72244
47805,86707
47807,48409
47807,49983
47807,52083
47807,53067
47807,57010
47807,59249
47807,59339
47807,59710
47807,60117
47807,60774
47807,60913
47807,61357
47807,62656
47807,62875
47807,63140
47807,64538
47807,66202
47807,72409
47807,72648
47807,78696
47807,79592
47807,83748
47807,84703
47807,86465
47807,86644
47807,88696
47807,96552
47808,82328
47808,83827
47808,88487
47809,48921
47809,53509
47809,53810
47809,54175
47809,54316
47809,57152
47809,63846
47809,65139
47809,69520
47809,70651
47809,76698
47809,76963
47809,77400
47809,78328
47809,78887
47809,78964
47809,79048
47809,80615
47809,82386
47809,85620
47809,87193
47809,87518
47809,89431
47809,89967
47809,91699
47809,92302
47809,94136
47809,95845
47809,96407
47809,97717
47809,98131
47810,47857
47810,58619
47810,66547
47810,77476
47811,48346
47813,55902
47813,65156
47813,77542
47819,49652
47819,49705
47819,59878
47819,61185
47819,84245
47821,49910
47821,53517
47821,64552
47821,71784
47824,49402
47824,50472
47824,51896
47824,52200
47824,58768
47824,59851
47824,75106
47824,90783
47829,48115
47829,51805
47829,55996
47838,55141
47840,52448
47840,53854
47840,65477
47840,67945
47840,73802
47840,78753
47840,94531
47840,98929
47843,48218
47843,48504
47843,50689
47843,50943
47843,51071
47843,55411
47843,60084
47843,60597
47843,61508
47843,62381
47843,62468
47843,68217
47843,72258
47843,74730
47843,74966
47843,75384
47843,77524
47843,82733
47843,83316
47843,84897
47843,87999
47843,89150
47843,89345
47843,91276
47843,91374
47843,91544
47843,94506
47843,98113
47845,64028
47845,64906
47845,82459
47847,50458
47847,50614
47847,51373
47847,63523
47847,98394
47850,52245
47854,48592
47854,77518
47855,48363
47857,49640
47857,52358
47857,58180
47857,66752
47857,68375
47857,69885
47857,72023
47857,77476
47857,83398
47857,89371
47857,91356
47857,92985
47857,95285
47858,70810
47858,74387
47858,83189
47859,50955
47859,52638
47859,59490
47859,60192
47859,84834
47859,88083
47859,93162
47859,96120
47860,63968
47861,48684
47866,58180
47866,62141
47866,63188
47866,66544
47866,66691
47866,72897
47866,73431
47866,75258
47866,79327
47866,80521
47866,81234
47866,82180
47866,83780
47866,85697
47866,88758
47866,88917
47866,89409
47866,89431
47866,94153
47866,95368
47866,96234
47866,96257
47866,97076
47866,97133
47866,97268
47866,97482
47866,98261
47866,98404
47867,51155
47867,59052
47869,48410
47869,50597
47869,51364
47869,54143
47869,61151
47869,62146
47869,62161
47869,63015
47869,63289
47869,63530
47869,63652
47869,66539
47869,70497
47869,71783
47869,72525
47869,72700
47869,72897
47869,73083
47869,73431
47869,73434
47869,74530
47869,76615
47869,77036
47869,78511
47869,79327
47869,79968
47869,80440
47869,80628
47869,81136
47869,81228
47869,81234
47869,83317
47869,83654
47869,85276
47869,86082
47869,87542
47869,88758
47869,88917
47869,89169
47869,89431
47869,89768
47869,92602
47869,93809
47869,94563
47869,95432
47869,96234
47869,96259
47869,97268
47869,97436
47869,98261
47869,98404
47870,48225
47870,48921
47870,54143
47870,54569
47870,61008
47870,63046
47870,63332
47870,64537
47870,68533
47870,70076
47870,70235
47870,70651
47870,72279
47870,73620
47870,74374
47870,74663
47870,76029
47870,76483
47870,76792
47870,77521
47870,79235
47870,79982
47870,82561
47870,83140
47870,83307
47870,84125
47870,86829
47870,86989
47870,87138
47870,87358
47870,89967
47870,91189
47870,91590
47870,91999
47870,92075
47870,92248
47870,93331
47870,93362
47870,93710
47870,97445
47870,97919
47870,99139
47873,62636
47875,51647
47875,71620
47875,73794
47875,75148
47876,48225
47876,48921
47876,49183
47876,49399
47876,51299
47876,52410
47876,54027
47876,54177
47876,56032
47876,56688
47876,57949
47876,61463
47876,61717
47876,63046
47876,70518
47876,71822
47876,75210
47876,77760
47876,81977
47876,85660
47876,90825
47876,90900
47876,91189
47876,92073
47876,93690
47876,94597
47876,95839
47876,97428
47880,49607
47885,57826
47885,78807
47886,80249
47887,66691
47887,71209
47887,84495
47887,85832
47887,91732
47887,92870
47887,95956
47888,62742
47888,69825
47888,83820
47888,83858
47888,88557
47890,52032
47890,52714
47890,54163
47890,55825
47890,61688
47890,62159
47890,66378
47890,87773
47896,49361
47896,68414
47896,74905
47896,88127
47896,90488
47896,91582
47896,93279
47896,93332
47896,94447
47898,51286
47899,64729
47901,48092
47901,50836
47901,51059
47901,52423
47901,53433
47901,54364
47901,54554
47901,55493
47901,56424
47901,56728
47901,58605
47901,59092
47901,59733
47901,60076
47901,61208
47901,63841
47901,65210
47901,66756
47901,67044
47901,68307
47901,69042
47901,69084
47901,69175
47901,71416
47901,71499
47901,71983
47901,72259
47901,72555
47901,72952
47901,73503
47901,73660
47901,74794
47901,74984
47901,75981
47901,76385
47901,76928
47901,77362
47901,77513
47901,77680
47901,78007
47901,78160
47901,81223
47901,82012
47901,82496
47901,82815
47901,82852
47901,83523
47901,83935
47901,85394
47901,85407
47901,86334
47901,86601
47901,86654
47901,87782
47901,88257
47901,88531
47901,88825
47901,88871
47901,89115
47901,89504
47901,89765
47901,91079
47901,91276
47901,92067
47901,94223
47901,94417
47901,95349
47901,96264
47901,96944
47901,97233
47905,64588
47907,48145
47907,50261
47907,76422
47909,48857
47911,61560
47911,62883
47912,74209
47918,47989
47918,55462
47918,57152
47919,72120
47922,62030
47923,52173
47923,57329
47923,58342
47923,65465
47923,72152
47923,78787
47923,88228
47924,59966
47925,94811
47929,92477
47929,92781
47933,48138
47933,48444
47933,79070
47936,51651
47936,57131
47936,58074
47936,59263
47936,81492
47936,86179
47937,50697
47937,53238
47937,57696
47937,57980
47937,85293
47940,94255
47940,95933
47940,96221
47940,96395
47944,50661
47944,55437
47944,60117
47944,62789
47944,62875
47944,64640
47944,66575
47944,69081
47944,76172
47944,83748
47944,88243
47944,97434
47945,66325
47952,91795
47952,95260
47956,53439
47957,96035
47958,82847
47960,52014
47960,52756
47960,52798
47960,53206
47960,58229
47960,58338
47960,58655
47960,63363
47960,72672
47960,73839
47960,78243
47960,78844
47960,79687
47960,87505
47962,48500
47962,48657
47962,50933
47962,52374
47962,52592
47962,52663
47962,53588
47962,54806
47962,56535
47962,57480
47962,59731
47962,64566
47962,65722
47962,68268
47962,81722
47962,84367
47962,86590
47962,93246
47962,93473
47962,97428
47962,98925
47963,59790
47963,91256
47966,84487
47966,88810
47968,57227
47968,69733
47968,71308
47968,81559
47968,87552
47968,91507
47973,49929
47973,55556
47973,58461
47973,67123
47973,77560
47973,84463
47973,85370
47973,86184
47977,90604
47981,51592
47981,52741
47981,68370
47981,88070
47987,75232
47987,90043
47988,52703
47994,97658
47998,48316
47998,53837
47998,63353
47998,67638
47998,68555
47998,77871
47998,79871
47998,86229
47998,94910
47998,96895
47998,98159
48001,50215
48001,88574
48001,89408
48012,53988
48012,54359
48012,70417
48012,71388
48012,73751
48012,73883
48012,91079
48013,54176
48017,59709
48018,49996
48018,78927
48018,93669
48019,66202
48019,93401
48021,59554
48022,50851
48022,54555
48026,51440
48027,62739
48030,49258
48030,50662
48030,51264
48030,56346
48034,64028
48034,65462
48034,87129
48035,52101
48038,50918
48038,69254
48038,70311
48038,71296
48038,80448
48038,94510
48038,98174
48039,48890
48039,53103
48039,59529
48039,62031
48040,56447
48040,88553
48040,91378
48040,99398
48042,52691
48042,55084
48042,62269
48042,65060
48042,67454
48042,68535
48042,68965
48042,73125
48042,75111
48042,81977
48042,83922
48042,94250
48042,96330
48044,58973
48044,65555
48049,83719
48050,89780
48050,94004
48052,69293
48062,67940
48062,79481
48062,79812
48062,90567
48062,94537
48062,97874
48067,51002
48071,48891
48071,51280
48071,52825
48071,76041
48076,52914
48085,48943
48085,49448
48085,51448
48085,54806
48085,55462
48085,58345
48085,59731
48085,61288
48085,68533
48085,71685
48085,75258
48085,76151
48085,79385
48085,87706
48085,89431
48085,93014
48086,54676
48087,51239
48087,55997
48087,84521
48087,91582
48087,92737
48088,67369
48092,48478
48092,48759
48092,48839
48092,49453
48092,49559
48092,49820
48092,50167
48092,50762
48092,51059
48092,51667
48092,52703
48092,53495
48092,53801
48092,53992
48092,54335
48092,54364
48092,54554
48092,54819
48092,55493
48092,56728
48092,58351
48092,59092
48092,59421
48092,60076
48092,62919
48092,63727
48092,63841
48092,65077
48092,65210
48092,65241
48092,66067
48092,66756
48092,66864
48092,67044
48092,68307
48092,69042
48092,69084
48092,69175
48092,69728
48092,69750
48092,70525
48092,71073
48092,71191
48092,72555
48092,73503
48092,73660
48092,75237
48092,75299
48092,75368
48092,75709
48092,75785
48092,75981
48092,76385
48092,77513
48092,77680
48092,78007
48092,78160
48092,78798
48092,79471
48092,80083
48092,81665
48092,82815
48092,82852
48092,83333
48092,83523
48092,83935
48092,84285
48092,84914
48092,85106
48092,85159
48092,85270
48092,85394
48092,85407
48092,85413
48092,86412
48092,87060
48092,87782
48092,88003
48092,88068
48092,88825
48092,89328
48092,89765
48092,89831
48092,90569
48092,91025
48092,91276
48092,91349
48092,91650
48092,92568
48092,94223
48092,94746
48092,95223
48092,96064
48092,96944
48092,97241
48092,97940
48092,98418
48092,98915
48092,99154
48097,84189
48102,48154
48102,48883
48102,51851
48102,53392
48102,53393
48102,54140
48102,60774
48102,61104
48102,67583
48102,90508
48108,49361
48108,63353
48108,64140
48108,72317
48108,76576
48108,84110
48114,50700
48114,52376
48114,52566
48114,52571
48114,59803
48114,62653
48114,71754
48114,93513
48114,93605
48114,94713
48114,94931
48115,51662
48115,59582
48117,49208
48117,53092
48117,54095
48117,58123
48117,61630
48117,66958
48117,68002
48117,70002
48117,76078
48117,77746
48121,50236
48121,56391
48121,57283
48121,58587
48124,48524
48127,71768
48127,77704
48130,51917
48130,52371
48130,63339
48130,69293
48130,82040
48131,56671
48131,81050
48131,84996
48133,61344
48133,76686
48133,80603
48133,90272
48133,98326
48138,48444
48138,51390
48139,51447
48139,57934
48144,63675
48145,49857
48145,58164
48151,53613
48151,69459
48154,48335
48154,48409
48154,49745
48154,49983
48154,50078
48154,52564
48154,52848
48154,53392
48154,55116
48154,55240
48154,55739
48154,56294
48154,59259
48154,60436
48154,61357
48154,62560
48154,62656
48154,66709
48154,66748
48154,71883
48154,76316
48154,80697
48154,84703
48154,96578
48155,50215
48155,91185
48155,91418
48155,99420
48161,60058
48161,67297
48163,51262
48168,55204
48169,52391
48169,96142
48169,97679
48172,49208
48172,49402
48172,50472
48172,55321
48172,56329
48172,74300
48172,84012
48172,85273
48172,90783
48172,91007
48172,91801
48172,91889
48172,93413
48174,53058
48174,61866
48175,53347
48177,49120
48177,50448
48177,61585
48177,63234
48177,64641
48177,70901
48177,74730
48177,84430
48177,86646
48177,87092
48177,87999
48177,90217
48177,91005
48177,91480
48177,93266
48178,53809
48178,55623
48178,56355
48178,65044
48178,66633
48178,66970
48178,72700
48178,72956
48178,73344
48178,75524
48178,76404
48178,78150
48178,78209
48178,79088
48178,79771
48178,80553
48178,83102
48178,83173
48178,85393
48178,86581
48178,88235
48178,91239
48178,94945
48178,94955
48178,96857
48178,97556
48178,98341
48182,52388
48182,53110
48182,56702
48182,57093
48182,59651
48182,59733
48182,88213
48182,90260
48183,78483
48183,79413
48183,80354
48183,84838
48183,90411
48186,94981
48188,78042
48188,78787
48189,51592
48189,52694
48189,65950
48189,87703
48189,89559
48192,50541
48192,52908
48192,76052
48193,51319
48193,52567
48193,57320
48193,58444
48193,58731
48193,77760
48193,77808
48193,77858
48193,78902
48193,81032
48193,91819
48193,97929
48195,82116
48196,67705
48196,74942
48196,89623
48196,91270
48196,96250
48198,49183
48198,51313
48198,52410
48198,66775
48198,77930
48198,81977
48198,88193
48198,91217
48198,91992
48204,87922
48204,98478
48205,59165
48209,58824
48209,59434
48209,59516
48209,63890
48209,75940
48210,51579
48210,72541
48210,72672
48210,79726
48214,49151
48216,48287
48216,51059
48216,52320
48216,52985
48216,54887
48216,54937
48216,56652
48216,56728
48216,57835
48216,59749
48216,64607
48216,65904
48216,68903
48216,71073
48216,71148
48216,71658
48216,73503
48216,74650
48216,75237
48216,75981
48216,76342
48216,77732
48216,80056
48216,80186
48216,82012
48216,85159
48216,85413
48216,85679
48216,90041
48216,97940
48216,98126
48216,98675
48216,99154
48217,50930
48217,92100
48218,49320
48218,50689
48218,54984
48218,60084
48218,63174
48218,66515
48218,74966
48218,79002
48218,84785
48218,89150
48219,61285
48221,81121
48225,48410
48225,48921
48225,51227
48225,51313
48225,51364
48225,51466
48225,51651
48225,52013
48225,52410
48225,52470
48225,54143
48225,54569
48225,54927
48225,55459
48225,59087
48225,59340
48225,59666
48225,60788
48225,61008
48225,61151
48225,61951
48225,62161
48225,62216
48225,62337
48225,63652
48225,64514
48225,64766
48225,65347
48225,66233
48225,66793
48225,67046
48225,67381
48225,68567
48225,68887
48225,69349
48225,70235
48225,71126
48225,71478
48225,71685
48225,71817
48225,72295
48225,73434
48225,73509
48225,73519
48225,75111
